Unnamed: 0,amount,amount_usd,coincode,n-transactions,pool_usd,price,transactionHash,transactionInstant,volume
0x07ee4a4103a74749c989ac3436aa6a7243f4af29,107.6812920947178,19.9765520296393,POCOX Token (POCOX),2,434.2046068015018,0.1855155305163656,0xd1369d6ea8f5877c2fd497777080ded652605f0a04d3ea2b992178d5e1d2ecba,2021-11-02 20:18:00,2435.4793667644267
0x442d5e02276954ca61f272635cdad07dd7992120,505050.0,42.05629748139472,Belt.fi reme... (r4BELT),1,489.35033602265474,8.327155228471383e-05,0x856cac9bcb8851f7fde956b01b2432f639fd2152b7c0aa96c722daf14071f3d0,2021-11-02 18:41:13,18.60437159985304
0xf09a100c32d780f0a48754e43533f9fb374e85f9,62821385598.34865,55.49240660941842,Shiba Inu (SHIB),7,674.5771695821469,1.0125426478660487e-09,0xfb0905958a06d5a01cd6a23aa81cd3a4c7d9b0a3f8712544914e132c7588f0ad,2021-11-02 22:13:45,14439.10386876238
0x09f956f1e0c28f0b436663d44e0830b7853203d4,2333333320.0,0.000569655154315,SHIBA KILLER (SHIBK),16,5.039341393830121,2.441379246729538e-13,0x57fd8a21ca29577b8be4ffbd065bfe2c8d933a452cbb2773b00e935959732c9e,2021-11-02 21:59:34,49.714234351180494
0x03a2a7e95ece3112b8d33f9bcc21f0c9ba843e35,107.298,9.960460455741227,HUWA (HUWA),2,748.4429974644465,0.0928310677409172,0x60a9e1baf8bf2f66336a95c873f56b73e2541557ff2c7420eec1133542913e17,2021-11-09 13:45:16,244.80870111472905
0xb21225f833f2fb1be7d88ee5347aae001f5b5db1,24817196.90111472,48.19624535823248,SPAY (SPAY),5,3768.450215510336,1.942050327048325e-06,0x753abd7fce67db0b6edeee141acbec3a752b97a812049acda2319fe207ff0fc6,2021-11-02 20:12:34,98702.54036158066
0x9f9cb939d0dd804a940aa24cdc74ce642177d3e4,13570817615.173306,1.316297406667953,crocodile co... (CROCOD...),1,173.18257062656426,9.699470171909339e-11,0xbb85d91557ea4ec3300e14b1a4029a194ccf7fcb81253451d9d6854f8cc12bf7,2021-11-02 18:51:59,2.1002397537231445
0xce393c06594a5d91210fd4f157cd8f6d86006d57,300275175963751.25,5996.711101254668,Aqua Pig (AquaPi...),28,5780.979265822535,1.5149128834675342e-11,0x38262f0147647d7a41e7d8cd5eb9fb37df49adf73bd39ef710c29e369af99e0d,2021-11-09 17:20:04,272863.91071624524
0xa1fd12820f0c1c492dd87f8a0d12043d8f24f8a6,500.0,0.0125985209020717,EUSD (EUSD),1,1585.0054974289635,2.51970418041434e-05,0x7a22286491e4ce86f165db543707789d293526adaa32c38d5462b9d48e34e1e2,2021-11-02 18:54:05,48.90382063388825
0x73f5a4808456f4927ee13cbe76b2b726136ce962,14908.31832971309,50.53507148491256,Vaporbit (VPR),6,3546.1142857302534,0.0035411238204687,0x4a5d558046511ca78e3f97b890bb2d61687048a639e7a2f389b8fbbccac4e9a6,2021-11-02 22:13:30,41533.95775562525
0xc72f61de2ebce1e5ca9993314d53fa59f12e8638,21021800.0,6.866021052928772,Binance Comp... (BNBCOM),1,5.499410667955182,3.266143266955624e-07,0xcc09863d86f4f29997186bc2d0111ae3a8d2c152d00af79051fb3b01b47faae5,2021-11-02 18:58:51,3.97057580947876
0xd05c30468fdd97391e18f47cfe48ce36d5543879,200000000.0,0.1876402717466285,BabyDragon (BabyDr...),1,5280.76642768074,9.382013587331423e-10,0xcca6111ec5031dd2e4b1e071519fdf44cc66fdd222cf2431217e27123cc49b49,2021-11-02 18:59:42,69.44808672368525
0xa39983434b48adac9013172008c33201e426351f,2305975.6385179795,2703.9678613846504,Mines of Dal... (DAR),9,2384.544356883588,0.0012400914724379,0x862b801f47294bbdea24c11d4ebcc7efb8e453c7a7934bea7eb2aaf37a477b35,2021-11-02 22:02:41,24503.97361274368
0x194336f22cbc6ad16e2d0be59390759871caedf9,1136.2667341867018,14.080797473484232,Wrapped Celo (wCELO),1,28.29764972612168,0.0123921585045458,0x17fded35b08ab3c9d9a48d7c00602773dea2b19e465864431b313ce8bf932ce5,2021-11-02 19:02:49,37.39167439937592
0x72b587c50a3899dce4b25a95b2994c417830c603,665.9002500539007,278.657624921524,Iron Key (IronKe...),4,474.5089182557679,0.6839039830183793,0xc0cb7bca9097e877f5e785894cfd4d6dc4b8f0d8b3d7bc6a3252166c6dcff776,2021-11-09 13:50:04,91946.01595759392
0xd7f7827507c49235a2a6c13ce07bac75ab183ea8,371.7322801114976,0.3018366197134726,Vulcan Token (VULCAN),2,382.61687908971,0.0008119731211476,0xec7d7c04cf233e3e290050e118b32e6c28edd6489be6c8f3f674a3f5a4bb620a,2021-11-02 19:05:32,8.310256779193878
0xc1e667cf9315fb80674e5cf62ad150ac90fe7112,1e+16,7.661685039959019e-15,TIKTOK COIN (TIKTOK),2,155.92924746192205,7.661685039959019e-31,0x4638c7fdb3b5385e020e4b7090a1d07f0bb925e44ee932aa5499a5968f5f971e,2021-11-02 19:07:20,139.299017514922
0x46cbe14f4ab4c665e084a0a868c49098f0ce7704,1075000.0,11.614506176276588,The Great Wa... (WAVE),3,1012.784591362986,1.0804191791885198e-05,0x777eaab3f44451f17ea4688dfa71281255d2e40976eddbf4513e41f7deafe737,2021-11-02 21:08:26,534.6014384627342
0xd3abd3fdc3463f3a82c80adc581da2432e42c215,2915158206.1955585,27.094142459940915,Golden Shiba... (GOLDEN...),10,34.4515879623014,5.9668306412200655e-09,0x11b93ca8138949d8bf4db688d3fd75471fe6e366ac58aeada808931e1d35e315,2021-11-09 14:12:04,362.1664109528065
0x96f31e1b1798bd3cbc3908c3a75dc5e77268a6f9,2000001.0,10.624412280621527,Internet Com... (ICP),1,4087.725272639577,5.3122034842090216e-06,0xa7f09cb370ca2674df3677f580cbd3c9e37c817c62ad5e0cbfe1588a1148bd23,2021-11-02 19:10:51,107.27511951327324
0xa7e1e5019088c7b452c9e8bd6c3e0fa7a95478a8,500.0,0.222153660067412,Crocodile Co... (CRDL),1,171.4487030981366,0.0004443073201348,0xb6f8d466681256250873de2de70fca99e1a54d5d1826514195300303f0a57700,2021-11-02 19:12:12,10.05239200592041
0x8869eac0d82245a2df50a0fad770d72ce63649d1,5000000.0,7.071423056004278,Doggy Swap (DOGS),1,4507.971470389137,1.4142846112008556e-06,0xe416e95cd819a2be1bdeddaa0cf8377626596e9ff162e4b9f7aa6abbdeb0d94e,2021-11-02 19:12:45,2615.168273153191
0x3b79a28264fc52c7b4cea90558aa0b162f7faf57,155.06165574490643,3.1633156254625443,Public Index... (PIN),1,3325.446027974296,0.0204003730662243,0x4cfbeecd6860e2d4fe09afde64afe1791b5a2ca0132eaabb5faddf2fa2589740,2021-11-02 19:13:42,20.96790313720703
0x690acfdc39228fabb6c58a0a215d5ae9ce4ee675,506734.5917359631,26.28609415230261,The Sandbox (SAND),1,2055.4656049066407,5.187349468733155e-05,0x659ca7b2c82cf4a976b9cf4c41afed6852cc02034e269974743fa8806c8804c3,2021-11-02 19:14:39,18116.26819431596
