,coincode,transactionInstant,transactionHash,amount,n-transactions
0x74d51fc48013546d716a7884cc69d0bb75807f8a,Planet LPs (Net-LP),2021-10-26 15:43:13,0xf60e9ec07da37bad83ec6427b6b123450fdf285a178bf5969053eb2992fa4d04,49.9549.95,2
0x85c131fd608f78a6dd6dc183af43bb1149e1f6f1,Biswap LPs (BSW-LP),2021-10-26 15:43:13,0x1be0e4dfeb9360e960b6157b3bfc357ec383903687589dcc6fd444884e9fd788,7.0312719117357358030.073610445141058266,2
0x4d4bf3e0f215839318710d4428d889565fbbd831,Redux (REDUX),2021-10-26 15:47:52,0x2fa7a308340d6a242399e5bb851c30175eac8e4f54401a8c062372b96268c0d3,100100100100,4
0x66cb2d528a3380bd919245d8812b45b03d421ce5,BinanceGold (BNG),2021-10-26 15:43:16,0xe14d3b61b5db3c1de12d9b69cd5e307ba1a08bd446cc059acf7a7e5821f6ac7a,9.9,1
0x51ac7b121f3a27ce9431f2b715b4d5b443cd06eb,Dividend_Tra... (Divide...),2021-10-26 15:43:16,0xa88a5dc1f809f51e56f303847d8441ce368bdeb38cd48f9d8386e3a04bcc07a5,"14,912,000",1
0x19058558bbc66c2dd97c5ca8a189d350a34e4423,Biswap LPs (BSW-LP),2021-10-26 15:43:19,0x9e5b9ba1c8d0cedcc9f513c30b02778bf0941f1a2360e08c7b19f6a8bebfea75,0,1
0x8266ac58ba68c08a4f1a7c9ebb77a7d384dc42d5,testxrp (txrp),2021-10-26 15:43:25,0x2a39e49294d1586a42924c8775a34bcbcda6a0df37595bf16b49ba4688e6545e,"4,987,937.227080525,000,002.500001255,000,002.50000125",3
0xdcad20ecf41709fba6b61328ef740793d2a32c7b,Pancake LPs (Cake-L...),2021-10-26 15:43:25,0x2a39e49294d1586a42924c8775a34bcbcda6a0df37595bf16b49ba4688e6545e,0.0000036862467106960.0000537555262271770.000053755526227177,3
0xe12d3c8675a88fedcf61946089079323342982bb,Staked Tao (sTAO),2021-10-26 15:43:25,0x85b3b0ec227142435a9fc4f21f405fbedbd3280e1e9518da75cf82de06de6063,18.68008619818.68008619818.680086198,3
0xc58d7e546de9214d54b52063f1601fd90eb1f84a,The End Supp... (-30%Su...),2021-10-26 15:43:31,0xaba56b1532fa5c1b79aed829e042c94dba104dbd50c32de7b8e5d1833049420c,0.2340768543401365470.2340768543401365470.1003186518600585240.1686791192538867030.234076854340136547,5
0x434bd388578d42b3f0dd30750786724f9d1e3ffa,Gold Bitcoin (GBTC-1),2021-10-26 15:43:34,0xbb87ea2700568291a0b509dd50f6e570897b1c54b7fe453d859ae8d24d482488,2.8285782037828757472.828578203782875747,2
0x20d559b3e267f2235011c5151682a8cf5e54a9d3,MiniDogeBill... (MDB),2021-10-26 15:46:58,0xe8a70b091abf2c7d1509f3b2aa595c782ab918768828816cc7c710b9cfe88565,"177,436,494.806704514177,436,494.8067045141,884,789,000.91,884,789,000.91,884,789,000.9",5
0x84a4d6282a1485c11fb18f87af3c4201038cc537,PI NETWORK (PI),2021-10-26 15:43:37,0xe55d6d82dea9135fb7b691e2cd537668796f3146dd37717a4e7adeb1c90265d8,24.729451705190529784,1
0x70e132641d6f1bd787b119a289fee544fbb2f316,2GoShi (2GoShi),2021-10-26 15:43:37,0x49fea34f16551f7cd8e042f4ecfad3bd1e07226cd1737c9f729de000b384e54e,"307,235.15058603",1
0x3c7e7122f4ddcfc5b5c31b5c735ce2ae3b015856,Pancake LPs (Cake-L...),2021-10-26 15:54:34,0x7108a544be5bd42c9b780a94d8bf27cc217f33de7dfec72ecd632f4116715f14,26.93633649346935408726.90940015697588473397.05427780184647040997.05427780184647040938.86024056854632472477.24519009972362320677.245190099723623206,7
0x85a389b8184f3f1b5dff939f40e9854292e3f855,Altura ALU-B... (altura...),2021-10-26 15:54:34,0x7108a544be5bd42c9b780a94d8bf27cc217f33de7dfec72ecd632f4116715f14,0.0774710073165925080.0774710073165925080.2223704141613232920.222370414161323292,4
0xdd5efe248322d6bd3b1954e1c6ddb1d18b1a96e8,Art of War ($AOW),2021-10-26 15:43:46,0xe48f32d306a2ec69e34d64c1709308cfe13d8f3a4fa3d77ef33ccce6569ef32b,"51,033.4457854851,033.44578548",2
0x904695c258461f1f254415a682365223b71cf1f0,Fuck Crypto ... (FUCKCR...),2021-10-26 15:43:46,0x4628dba318781864558ef0e846508963d8cfdd899e325c5052afcff8b1e16f1e,"1,457.9858881881199085651,457.985888188119908565",2
0xd9ef2ca5ab4eb809c70f84c0b920b2e084c25ea3,Pancake LPs (Cake-L...),2021-10-26 15:46:55,0x4f73dab6baae0f02008effdc0c9b8f276cb98737b1a2ae4b601f7d566137bf7e,0.11112648390225858143.463390887390793612,2
0x0ffd12339aecd9c73ad1ddf216dc20a7bc765974,Pancake LPs (Cake-L...),2021-10-26 15:43:49,0xaa608b0568ce9dedfb09c644ede187517b338e082b9e4af4e677d55bd56394f5,0.00012218526417046,1
0xc0852ac2e144ba7034cf5d22448d28c224ed5ef2,dexIRA_Divid... (dexIRA...),2021-10-26 15:43:58,0x16e12f4a077e4e4665909c8118f3997d4a82983e7cab70d2fc1902c482e5ae23,"157,964.553665052",1
0x6521fe347a4b3f7923db05b6913dcffa5e8beeb0,PulseBomber (PulseB...),2021-10-26 15:50:40,0x915f76288c11ea9d6a540f6af84283f31c99dcb020dbdf8fea69a60546699063,"8,703,449.54004141423,491.32217038123,491.322170381",3
0xba01662e978de7d67f8ffc937726215eb8995d17,Pancake LPs (Cake-L...),2021-10-26 15:54:25,0x51222edfc80cdc1bd25a5fce32bbcef0b9245367f491beec303679198619b57e,43.3981842245415178410.8005533685024678870.8005533685024678870.800553368502467887,4
0x0adab0f76ffc13360e09be9ddffa8493ddc8fb9c,GCOIN (GCOIN),2021-10-26 15:44:01,0xd7b65af033b676bf6699566f74f730cc61057d1e8518a5937e73f244c1d42fc6,30.557077955251640148,1
0x81a35171e52cdf6da8784ae02eba30f0b74cba21,DELTAPLUS (DPLUS),2021-10-26 15:44:04,0x14d7c5f5a874a72a6bceae2b566b581b6e9bad0f81ef11cb1f2dcd36609d22a4,200.426200.426200.426200.426200.426200.426,6
0x11d1ac5ec23e3a193e8a491a198f5fc9ee715839,MultiPad (MPAD),2021-10-26 15:44:04,0x1d6913ec2bc927ee9d2a7aa107495c0748721017b078a26e9b7cb7e50ebdbb13,"24,795.43250677718430535224,795.43250677718430535224,795.43250677718430535224,795.43250677718430535224,795.43250677718430535224,795.432506777184305352",6
0x10adf50e15611d5a4de3bd21f0db7f3491a8ae0f,Monetas (MNTG),2021-10-26 15:44:10,0x64e399e625abedde86aca45afb083e90344330513e7e3077c8fb00309749009c,1.025191241.02519124,2
0x180dae91d6d56235453a892d2e56a3e40ba81df8,DOJO (DOJO),2021-10-26 15:54:01,0xffc63206548c9746bd1d97c3d5b135f5f181518763fc7dd1d7ac93af5a213f59,"809,810,950.1313832048038879674,781,842,483.69443359289383406312,085,920,789.988633799664751187596,957,276,032.6594200937794838311,012,705,350.9163956428847342531,012,705,350.9163956428847342531,012,705,350.9163956428847342531,012,705,350.9163956428847342531,012,705,350.9163956428847342531,012,705,350.9163956428847342531,012,705,350.916395642884734253",11
0x9c373aef0b9831f7895e6d6565683d628cf1c151,Kickstarter (KSR),2021-10-26 15:44:22,0x2e690e675d600227b1733cc014d613775f62d79c4e7bd09048dc7a5468c069df,"1,000,000",1
0xdce6380b9d2d8beac66b0fba2604c51519d24d77,Adadex Tools (ADAT),2021-10-26 15:44:22,0x52b5409a49adcf32740bf7f981a1e4d6ca64237fc2e9e8e90c72211e8640bf79,"90,001",1
0xc8a87a02053dd61ff24179668e5a7d5ec72ff4d1,Binamon Gene... (BGPWR),2021-10-26 15:44:28,0x2d0e303c3b621e76df899bb51c1c534eca5758851c1658fbb69540700feebaea,"13,834.25684466819674956313,834.25684466819674956313,834.256844668196749563",3
0x81656f114f7777ff2551786960f4897fe1aff4c3,Bitcoin Fire (BTCF),2021-10-26 15:44:28,0x1b8af88faff5233afe71df2b2fbac0f1a5539bb18cbc02113ee73fbc94c8ec4b,"140,000,000200,000,000200,000,000",3
0x9fdb6a13bdcf1188fbafe5cd435a8b92a327d92e,GOLDMONEY (GDM),2021-10-26 15:44:40,0x55889edc605670dbef56bd2e855d88a88225c9715fa32f52d6f4e59142119107,"7,161,434.5760946931097334567,161,434.5760946931097334567,161,434.576094693109733456",3
0x5b6c76e6b2b326f61023b71e9208ddddddc5ba2c,Pancake LPs (Cake-L...),2021-10-26 15:44:43,0x811be5c1ebba82c75e23eda583c8ffea94c15f0d8b012d3b104497f252a1c7d1,0.269990945231969590.26999094523196959,2
0x62642c4ce6a3940864e9bed3379a18b9f4fd4150,BonusCake_Di... (BonusC...),2021-10-26 15:44:46,0xefb8801ef926006a46589e83ce6659425a95e74f3df91011f2cb934ec8fc95a9,"11,278,777.502879787929209208",1
0xb84ddc645c27d4dc4bfa325c946f9d89d3afcc7a,Bonus Cake (BonusC...),2021-10-26 15:44:46,0xefb8801ef926006a46589e83ce6659425a95e74f3df91011f2cb934ec8fc95a9,"1,990,372.500508197869860448",1
0xcd18e1151a4831e5ebcecc611369123012674253,Pancake LPs (Cake-L...),2021-10-26 15:44:46,0xcad55936a6153dc0a3dda255028a94108c440e28cd0c2b585acd364a016b2a14,1.211880120396043992,1
0x0394af73237d13eb8dfe1040a0405533f9876259,Staked Tao (sTAO),2021-10-26 15:44:52,0x9365e7603c1e4512bc32a3016cc76bc8df3aea0a1b47433e8945c99e5e438ae5,78.936048734,1
0x78ea3635ba1cfa428219b1c8273a2f490ca61981,Chumbi Valle... (CHMB),2021-10-26 15:44:58,0xee1190883edb013a31d77e8303fc46b524912e995130a541aec46e0779121e7c,"97,476.32465759956131741797,476.324657599561317417",2
0x8fbc0cb28d2c313d1b728d24e6defdf2206d6154,Wormhole (WOL),2021-10-26 15:44:58,0x743d108a97f8791ea5792112d982bf259cb33d48bc9ef9feb9ad680e8afde76d,"7,0007,000",2
0x12ccd776e8411cd63b897b657be4b03f4761de9d,CoinONE LPs (CONE-L...),2021-10-26 15:44:58,0x5f2405d0e61afbf301781fbd154677cfeb3c4b9a1de6f0760a90a800ea0c57d4,4.6112919700342488344.611291970034248834,2
0x1c25222994531c4ac35e4d94bbf7552c9aa92e32,Wrapped PKT (WPKT),2021-10-26 15:45:01,0xbb27836ae7b82221b297485af1d1dca6818029e2dc445c6e665f9aa79fc7b2ed,"3,007.9153,007.9153,007.915",3
0xf23bad605e94de0e3b60c9718a43a94a5af43915,Pancake LPs (Cake-L...),2021-10-26 15:45:04,0x368721a30195a66e194efe331aac893a69094ddbc2272340a4edb2c352119f85,0.544232502669370182,1
0x63133de69e94f225726426fa729a7c515a51d75a,BSC MemePad (BSCM),2021-10-26 15:45:07,0x47db3d258bd1f8c3c2c13f7b5b3ddb02ed2e91c5473c7a4f37bcbcd27b348185,117.6,1
0x11b9e4914a7ec861c65e2f0aaa061f4ea910992f,Eco LPs (Eco-LP),2021-10-26 15:47:34,0x09755e59fb79faabeddef10bbe8a79deaa38509e049056bc31ae1a5b7243ffe5,0.0012333695247237450.001353482108840255,2
0xc7d8d35eba58a0935ff2d5a33df105dd9f071731,Hedget (HGET),2021-10-26 15:45:13,0x8999261064a7b06873b852b7815c03caae850be6f0ef81cab324f542fc64d6f2,0.78468,1
0x38be1e84944b6ee8857fa5a4f8e213dbb995eabd,DELOS_Divide... (DELOS_...),2021-10-26 19:12:01,0x6617e19c692ad4a3533d39893266d4b38f090d3f48ae4902b7a799f41745b3f5,"4,504,5613,300,000",2
0x46caa86803a47e9fbc642267dac9d8b9d5da9548,Pancake LPs (Cake-L...),2021-10-26 19:12:01,0x6617e19c692ad4a3533d39893266d4b38f090d3f48ae4902b7a799f41745b3f5,2.57282345427420440119.354993947686710621,2
0xd57651950249308cb9724bc6bd910b7977c5a1d8,Manifest Que... (MANQ),2021-10-26 15:48:46,0xeb371bb69862d2d35466db80bc810b99afa0c3f11270fca66c9708edae469917,"851,722,014.53681451,409,022.5522321278,437.5420946852,172,637.5602633",4
0xea3d8c4fa272a81ed2a18dff43a98cebd3847c02,Waifer (Waifer),2021-10-26 19:12:22,0x20a34a60782cf073ae0ffefc28bc4536057403092cb2a39709e55ba415270267,"7,076,181,432.215772916,300,000,0006,300,000,0006,300,000,000",4
0x39499083418dd7865d86aa6cd613e7864cc46ac6,Pancake LPs (Cake-L...),2021-10-26 15:45:31,0xa2cd302d5b7fa7d4297fc299923e7ab50d99ff4f3c7d88806871c6544722bf74,"0.0891373727538189080.0891373727538189081,087.399179388434217094",3
0xd1b59d11316e87c3a0a069e80f590ba35cd8d8d3,Pancake LPs (Cake-L...),2021-10-26 15:45:31,0x3491c6ff74ba26eda7d03f50b95a4ffdf770e6b8181914f54821e8fb11c1f217,3.6074703803644186063.6074703803644186063.607470380364418606,3
0xf0a3ac1869e7ef80e04bcdf26353c21aca8e4056,BabyFoxGirl (BabyFo...),2021-10-26 15:54:43,0x6091974187581eefa5a61a0784f80407fb63a4a70ef2d4afcaa611838fef8286,"1,441,830,949,687.7608440671,441,830,949,687.760844067250,000,000,000",3
0xe69fe3702ebcc8bac205e57c235e89b9f11ba9c1,Rubix (RUBIX),2021-10-26 15:50:13,0x13b161ef9694a7f884e133d66f96df79b1de4137805f9c78630e05ae439d9fdf,"74,268.587667188609002032415,938.115783377330510511",2
0x51f914a192a97408d991fdddafb8f8537c5ffb0a,SushiSwap LP... (SLP),2021-10-26 15:45:40,0xd1cddbbdb3d60b236e5188e0aafd0764070fe158cc7cdd36ff39862fb68d6834,0,1
0x6d9ac8a791e47e840706134d52b782b67a78fe30,Seismic (SCB),2021-10-26 15:45:40,0x571ceb45df4588c9f0fae5f0daff93c5a55f36b35959275f5bdff91aca622b8c,"56,796.005924262339208135",1
0x52386e6b75d97fa9fa322979b52a78e79ae5be92,CryptoXpress (XPRESS),2021-10-26 15:45:43,0xc4803c2585af07cd32277870ab511b5e3b8c7461241396960e322a2eb8081331,"55,031,036,617.00000365036122931255,031,036,617.000003650361229312",2
0x5f4cb8b8564e483effc410438d359cadb6e713b7,Pancake LPs (Cake-L...),2021-10-26 15:45:46,0x7a3b511ecb34833b386bc8501fe6f1f7e519786cecc85b1e46f240e9accf6e05,758.900268310036892004,1
0x6ea7eea8a8e375b2b274cb095f9e516ffa9400da,KDD (KDD),2021-10-26 15:45:52,0xbf436d0dfc6fdd7596f6c3a17c0b70664d52dab2446ae4f32063beb6bc4f0646,"1,555",1
0xd991190daf1d81f67758cd269e305d0076866831,NTS Token (NTS),2021-10-26 15:45:52,0xbf436d0dfc6fdd7596f6c3a17c0b70664d52dab2446ae4f32063beb6bc4f0646,129.583333333333333333,1
0x6ff40f79b5c4b1ea01f4765a7dfed477cc6bbe64,TetherBlack (TTB),2021-10-26 15:45:52,0x636d705a54ad3720e773c1f3a27e3584e92675b3b9504e17f15cfe6b5dfaa998,"1,727.884307713604259127",1
0xdf39d36aed9e739c20ff149255c1c102c4928a9f,Pancake LPs (Cake-L...),2021-10-26 15:45:52,0x636d705a54ad3720e773c1f3a27e3584e92675b3b9504e17f15cfe6b5dfaa998,38.051908139273996786,1
0x280c3fc949b1a1d7a470067ca6f7b48b3cb219c5,Zaigar Finan... (ZAIF),2021-10-26 15:45:52,0xaf41e8a18bc01405a0159fb3558326bc79759f322008ca09fabb719d53f8a576,253.051994318057480128,1
0x6ee002ce31ce4e52211eefb2d3986082663d5f60,NFans (NFS),2021-10-26 15:45:55,0x593b0871ec7a546848c230431d8299c8ea0dc4c3484d48f5117262832c38436b,25.61642332569350516325.616423325693505163,2
0xf6db5efdbfe5f776a5f3b1091f1c25322aaca152,Dinger Token (DINGER),2021-10-26 15:52:07,0x050908a8c61f6154056f490575a53716bbf53723a172ff28816b0fd0b162bedb,"0.92103,066,819.08526",2
0x08422f6cc26ccda692a36a73a520da6b0e6d3de3,Twindex LP T... (TWINDE...),2021-10-26 15:46:10,0x8d2bad2b9772ecc065c7272de053431a40a0857a1338d5aa870c6e1a96732ae9,00,2
0x61ab11015dd7d575135b27c7e10d063cfbdf7046,BSCS LPs (BSCS-L...),2021-10-26 15:51:07,0x6de017deb6f1fe93cceea0f665cb3f55ae2bbf038b952c3d1aed267e49edefb6,57.98159635786289182936.184073457435449055,2
0xcd929f47ce8eb0dc88d30abac83d002a4c000142,DaddyUSDT (DADDYU...),2021-10-26 15:46:13,0x8e31298442fe7b5bed85c7248d030665bcde1996e28c504f1b1367bdf9f51821,"8,130,452.84605799306384272",1
0x3de03fbd1c932e788023f44248e44c08f126ee0f,DaddyUsdt_Di... (DaddyU...),2021-10-26 15:46:13,0x8e31298442fe7b5bed85c7248d030665bcde1996e28c504f1b1367bdf9f51821,"8,130,452.84605799306384272",1
0xd8c202fc83792d98fb94c1fa2fdac5702a75df1c,Full Send (FULLSE...),2021-10-26 15:46:13,0x6e12995a4c410f888a7597f65fb263604bf874840dc5124d6877d9ccd007de38,"6,162,482,485.572850749",1
0x0388cc967e382a1c85161453bc6ceaa70e59e33e,Pancake LPs (Cake-L...),2021-10-26 15:57:19,0x4e5277e3ef3fa25809b58ee6ef8c0a0de8fd588bfc08a53f57db8d88db4201f5,0.0000047672831765410.000819959528799768,2
0x3dcb1787a95d2ea0eb7d00887704eebf0d79bb13,Pancake LPs (Cake-L...),2021-10-26 15:46:25,0xd2c4ffe8ec0b9f6f7706ce5d903d904e5b32426be2ea20538a5fe4b33ed974ea,2.5358103972128366182.5358103972128366182.535810397212836618,3
0x6836162e97657759aeda8048e4308050cbab7ffa,SecretSky.fi... (SSF),2021-10-26 15:46:31,0x653bd617e8e7441e7c26581f75e2a9531c5fe36e5b66ec51d7aeeb385f729be0,"115,987.683896064757177611115,987.683896064757177611115,987.683896064757177611",3
0xea01d8d9eacca9996db6bb3377c1fe64308e7328,Big League (BGLG),2021-10-26 15:46:31,0xed9884e42dae59d646425fd2945f1ca8f3ffe8f3497efec2ee6a58970361539b,30.67437210905974724330.67437210905974724330.674372109059747243,3
0x40d893bb01282e1bc4f814ddc4dde64ccdd275d1,Cryptorio To... (CYO),2021-10-26 15:52:58,0xafb34d1ef25255d809dfb55aff8aa564d5eae9f64b1965c58a2a544d8d86eea3,"2,472,082.6508383502478205222,472,082.6508383502478205222,472,082.650838350247820522349,701",4
0x681fd3e49a6188fc526784ee70aa1c269ee2b887,Franklin (FLy),2021-10-26 15:46:31,0xd13727638263cae76b09270ee4c6821cdd77963f1cd949310b6cd59732303518,"1,549.3151,549.3151,549.315",3
0x352fbfa7c966b60ff3fd7be17f420efbfb22dba7,FlokiDot (FlokiD...),2021-10-26 15:46:34,0xc0895c093a9b3107ec948c21f3d0f23f54c69771c9d539bf7fd78c708ed73653,"1,000,000,000,000",1
0xa3b89c5f75c530f33e612177001f5602e9c2830f,miniBABYDOGE (miniBA...),2021-10-26 15:46:37,0x4e108def504d4adaf64209300d3477b82714dfb78779bd931aa9ef986781e117,"9,603.7701361404516655719,603.770136140451665571",2
0x8a59696d99bc0428a11e4b7442cbeb231d396a01,minibabydoge... (miniba...),2021-10-26 15:46:37,0x4e108def504d4adaf64209300d3477b82714dfb78779bd931aa9ef986781e117,"54,421.36410479589277157554,421.364104795892771575",2
0x52009a350a845d1e557c530f123368b685b6fe0e,ShibaGambit (SAGA),2021-10-26 15:57:19,0x7601c1857d35aa70e3470fd7497c992b7ce164882da43b79a62a63801235ceac,"4,502,636,648,640.0111081569241127...4,502,636,648,640.0111081569241127...8,691,073,086,885.9631956929749492...8,691,073,086,885.9631956929749492...10,225,115,532,273.078125830,919,757,174.3028980252600902343,018,334,479,544.5206897279521473...",7
0x4d1e90ab966ae26c778b2f9f365aa40abb13f53c,STA TOKEN (STA),2021-10-26 15:46:37,0x6a4dfb20763f0efc5ec6e37b17e22372d56eafcc965144d81c56c9dc71bdf4a0,293.77410228293.77410228,2
0x75ee98694f35033d5982ace93e44d438989e003a,Rijent Coin (RTC),2021-10-26 15:46:37,0x408e37fdfdd15fd6c5028d769c4c160d5ca844949e801e8cf4a5c252e1c78ef9,900900,2
0xe687d6e690192623cceba22cad34ffb81391f88b,Wolverine In... (WOLVER...),2021-10-26 15:46:43,0xbacd04bb3b626a7f73c8214a43ae24f0f166d38035da1bc0373c5a9e6a6ddce8,"50,000,000.0000000023823646720",2
0x4eab1d37213b08c224e4c9c28efba23dc493dfd2,CFIL (CFIL),2021-10-26 15:46:55,0x9cd3c2320389cc7c934c7a4e6567b1c088c17a0b8e0a3d4df965f3cd434f768a,"2,016.601077074663783391",1
0xdeb6390fb4de65e62cf3046977475e913f7985d4,Asva Finance (ASVA),2021-10-26 15:47:04,0xb407ebd0bfd8c6b9f2c5bc4472456271bc827514bf1c591ad1256351afb5d110,"100,063,639,672.874891711100,063,639,672.874891711",2
0xf24fbc7f4219ebdc6ca1a66e0b43f549f4a453b1,Football Clu... (FC),2021-10-26 15:47:04,0x8fb263f37988a7ccfe56dd2dda9a916d5343915096cb4da843235362f959b517,46.4567863246.45678632,2
0xfd1ef328a17a8e8eeaf7e4ea1ed8a108e1f2d096,ApeSwapFinan... (APE-LP),2021-10-26 15:47:10,0xbdb63525b95be2a1c8a323432867f34185863e6aed12af950563aadf4974f739,0.0002321483206478490.000232148320647849,2
0xc705e5e54f8cff7fb204e2f8472ca05ab6a9a421,CYNS Token (CYNS),2021-10-26 15:47:19,0x0da8e97e4d7d5cc9f8fcda68fdbf80dfcd89b0179f8ef874f034b809325d94d1,10.59813710924374999310.598137109243749993,2
0xee39c5c4c40191d6740c36cebec07315d31a9752,MATICVERSE_D... (MVERSE...),2021-10-26 15:47:28,0xb0f54792564fa5fd8062c75e6fb490264cf24e1c867f615b7761a1e50f14314c,"982,536.758561693255230206",1
0xaf7bfa6240745fd41d1ed4b5fade9dcaf369ba6c,MaticVerse (Mverse),2021-10-26 15:47:28,0xb0f54792564fa5fd8062c75e6fb490264cf24e1c867f615b7761a1e50f14314c,"51,712.460976931223959484",1
0xf60b77b9897db7bb798501d28a350b009c089475,AY Finance (AYF),2021-10-26 15:47:31,0x499ab4c5541e52d23156e47be90d175eb7d7ac649b9fa76ba585d5719fa46952,"66,330,000",1
0x6d5b90272d430a3dec24bc8beb519c3b72066bf5,DOOBIETOKEN.... (DOOBIE),2021-10-26 15:47:31,0x0bbffb9aae2075dcbc4e4a51464e37cbe101f2c8366ed0ea0c263aa7b130f995,"1,739,234,441.430511368",1
0xbae5a0043effcdee8ed8cfb68def56cbcfc839a0,BNBzilla (BNBzil...),2021-10-26 15:49:16,0xabe1f72671a6fb6ca0d13b96af1875757ed3511e104cf86a28370658c17a51e4,"29,973,344,179,405,400,000.5984022,895,810,932,659,640,000.101821",2
0x4394ab6678fd7bc6ce658558072cce6a371b7de0,Baby LPs (Baby-L...),2021-10-26 15:47:43,0x23876aee94e3e3016e0ab93938d2da281bf0279096070458b554cbca4396c7e3,"14,053.773620226414693026",1
0x8883ab0378befa6b603a2e74fd608c7aa30dc04f,DIVIDEND_TRA... (DIVIDE...),2021-10-26 15:47:46,0x4b6b4660ba1e908e0375f1ba321bdd421a1b7e289ebcb59745bdb882b1268708,"25,800,000",1
0x8332f92261e3f0291efbacf880798be2692634e2,WildShiba (WILDSH...),2021-10-26 15:47:49,0xab4fd9c7e992812e949f97299556fdbcbbe775b8c836a10cf837d1f0ddda3662,"373,440.424947681373,440.424947681",2
0xa0cb0ce7c6d93a7ebd72952feb4407dddee8a194,ShibaKen.Fin... (SHIBAK...),2021-10-26 15:47:52,0xa3f4d86a9fb3c64fdfa2a7f62a2a3c7640d3c737f9f6f4d43c6434b677bb10fd,"61,764,757,84361,764,757,843",2
0x86d7b20fa80aed6a87543d0348c1cefceaafd556,CAKELP1 (CAKELP...),2021-10-26 15:47:52,0x1cb07be383cbd0ae43ba8a74ad3d875a8d19a225e1c4750bb7934b3c9a699a65,00,2
0x8e3a010538fb7be91bd96a17c1a57ca232acfeed,CooomOnWomen (COW),2021-10-26 15:47:58,0x22bd0646a3d435269be0884d6530d6861cff985b8b53f189f20b310d72837808,"188,297,958,539.206484833",1
0x648fac19ced01aae006eea74c16f8faad294df64,CoinSwap LPs (CS-LP),2021-10-26 15:47:58,0x5bea69569e2de34ac42f60849977f201c169c9df4647c05911ce89e4f7ee76ac,0.233572598234196674,1
0x957811b37e74e1a140f7ccedf1935e9a6a82c33c,Pancake LPs (Cake-L...),2021-10-26 15:52:49,0x75bc0c3a61fe1fd3b5c738862ac67214dc1d35b8de279141bf4ac23d1c1d8267,0.0908138979091462640.0908138979091462640.0908138979091462640.1765714880668480290.176571488066848029,5
0x4d864e4f542b4b40acb3151c9dad2e2c9236a88f,Token X (TKX),2021-10-26 15:48:01,0x24add9608c2ce216ce7f9a8f876e081b55e639fe66b2ee00ed3f0684435d8199,"1,0001,0001,000",3
0x150159c72f0f9ef9000bf95e242de6682480d6d3,MoonStop.Spa... (MNSTP),2021-10-26 15:48:04,0xdc827766cb8633a1f43e16ef907b4dd87fe77029309e1b4c73409c5001295e93,"113,935.767795852",1
0x70b6c6a555507ee4ac91c15e5c80b7dc8ff3b489,BEP20 - XTbl... (XTT-b2...),2021-10-26 15:48:04,0xc7170d4241618a10d9b4d89468e5b7038e09120ea28eecb787d20c375419ee74,58.23413512613026887,1
0xc7b8285a9e099e8c21ca5516d23348d8dbadde4a,Mars Farms S... (MSEED),2021-10-26 15:48:10,0x00db539fcb8648dd2a567434ab088662b24b27190c8e05e60ce98927b1e9705c,64.878011523843520961,1
0x6612879d031846723ecf7322afb4f3a97a045dc2,Pancake LPs (Cake-L...),2021-10-26 15:48:16,0x1a8194bda734873d4dc01e679ddd5008cecbc41325c17099b123cc060713e831,2.991650979635756301,1
0xe870d61c2bdb6074f5ecef7d1a7efeaab2506823,LANDCOIN (LANDC),2021-10-26 15:56:28,0x491d8cb352b20b8f53cd57cd3b96147ee0fa8188342d6485888035a67a56b3a8,111111,6
0xbabd4f4fc5667f8cac87dc6499f3e8f38f13b57a,Pancake LPs (Cake-L...),2021-10-26 15:48:28,0x6fe5e9b76349b5691860f5489734a1f7498945cc41bc4a065864a7151618ce73,8.33941432174942978,1
0x664e2c13e42fa0f03f227520813b9b3751f74232,KAI Bridge D... (KB-DNF...),2021-10-26 15:48:31,0xb3cfa5c693232e85a7b124f521e10ce155bbd368dccc252b1bf5549002ef5680,"196,878.14678587196,878.14678587",2
0xaee234825dc4687fae606485c1ebd06336052bcc,Duke inu Tok... (Duke),2021-10-26 15:48:31,0x15c13d3442a5bf03542a941309cf75916f3fecd9df3a8ee0996d4f4e17e29124,"49,500.0049549,500.00495",2
0x224257bc3db3a694a9062f07f80ab30b7838ffd9,Maktub Finan... (Maktub),2021-10-26 15:50:07,0x2ebc0e09a5d09b86f336c963eba4f0b6ab4d811a93a2a08e176b5f7c18834ae4,"95,430.04138514852764314610,000",2
0x556e865f367632d941585138928c2663c8809844,Biswap LPs (BSW-LP),2021-10-26 15:53:58,0xc56c39d322f61e6b32f6364ac15e42673788c2f4add04130ac5e6cd3ef797489,0.0317062606566587220.8258969303013229760.825896930301322976,3
0x400613f184d1207f5c07a67d67040a4e23e92feb,UpDog (UPDOG),2021-10-26 15:55:31,0x0be845326702b596b63c8867dc7547d15cc4b65af284701bb9958b7458f41c9e,"30,887,330,055.436803594519,008,158.89251049",2
0xa403dc97895c4b43ed5aee028b3404e5021697f9,BabyAlice (BABYAL...),2021-10-26 15:48:40,0x09d7e850747e04dc5bd1691127ee6d52b51a7726f5ccc76767390a0bc3384586,"207,855,306.186881535763173922",1
0x93f704dfe5931ede48492c1b48e4c423e0928a1c,Pancake LPs (Cake-L...),2021-10-26 15:48:40,0xc804044b588c7ffce79fcfc52542375a89896913fab45c8bff9733ade2e9d33c,"3,464.101615137754447872",1
